,Fecha_Producción,ID_Bobina,Heat_No,Grado_Acero,Espesor_mm,Ancho_mm,Peso_kg,Posición_Muestra,Orientación,Tamaño_Probeta,Tipo_Entalla,Temp_Ensayo_C,Energía_J,Tipo_Fractura,%Shear,Operador,Máquina,Fecha_Calibración,Norma,C_%,Mn_%,Si_%,P_%,S_%
5194,2024-05-10,20240510-18,HN5451,S355MC,3.36,1500,18015.0,Inicio,L,10x10x55,V,-20,102.7,Mixta,24,Ana,MCH-03,2023-10-01,ASTM E23,0.073,1.396,0.195,0.006,0.013
5195,2024-05-10,20240510-18,HN5451,S355MC,3.36,1500,18015.0,Final,T,10x10x55,U,-20,80.9,Dúctil,4,Ana,MCH-01,2023-11-25,ISO 148-1,0.073,1.396,0.195,0.006,0.013
5196,2024-05-10,20240510-19,HN5534,DC06_IF,0.84,1000,18233.0,Inicio,L,10x10x55,V,20,43.0,Dúctil,82,Carlos,MCH-03,2023-11-05,ASTM E23,0.002,0.284,0.009,0.006,0.012
5197,2024-05-10,20240510-19,HN5534,DC06_IF,0.84,1000,18233.0,Final,T,10x10x55,V,20,49.8,Dúctil,78,María,MCH-01,2023-08-28,ISO 148-1,0.002,0.284,0.009,0.006,0.012
5198,2024-05-10,20240510-20,HN7117,DC06_IF,0.55,1500,21510.0,Inicio,T,10x10x55,U,-40,35.9,Dúctil,85,Carlos,MCH-02,2023-10-12,ISO 148-1,0.001,0.266,0.002,0.015,0.017
5199,2024-05-10,20240510-20,HN7117,DC06_IF,0.55,1500,21510.0,Final,L,10x10x55,V,-20,67.8,Frágil,67,Carlos,MCH-01,2023-12-16,ISO 148-1,0.001,0.266,0.002,0.015,0.017
5200,2024-05-11,20240511-01,HN1299,DC01,5.97,1500,23603.0,Inicio,L,10x10x55,V,-40,46.2,Mixta,83,Carlos,MCH-03,2023-09-25,ISO 148-1,0.091,0.511,0.02,0.019,0.021
5201,2024-05-11,20240511-01,HN1299,DC01,5.97,1500,23603.0,Final,T,10x10x55,V,20,64.2,Dúctil,75,María,MCH-02,2023-08-10,ISO 148-1,0.091,0.511,0.02,0.019,0.021
5202,2024-05-11,20240511-02,HN6940,S355MC,0.58,1250,24677.0,Inicio,T,10x10x55,V,-20,122.3,Dúctil,91,Ana,MCH-01,2024-04-18,ISO 148-1,0.051,1.246,0.157,0.028,0.002
5203,2024-05-11,20240511-02,HN6940,S355MC,0.58,1250,24677.0,Final,T,10x10x55,V,0,115.7,Mixta,96,Juan,MCH-01,2023-12-30,ISO 148-1,0.051,1.246,0.157,0.028,0.002
5204,2024-05-11,20240511-03,HN3762,DC06_IF,3.86,1500,22175.0,Inicio,L,10x10x55,V,20,47.7,Mixta,72,Ana,MCH-01,2023-10-04,ASTM E23,0.004,0.273,0.012,0.018,0.008
5205,2024-05-11,20240511-03,HN3762,DC06_IF,3.86,1500,22175.0,Final,L,10x10x55,V,20,64.5,Dúctil,91,Carlos,MCH-02,2023-09-25,ISO 148-1,0.004,0.273,0.012,0.018,0.008
5206,2024-05-11,20240511-04,HN7476,DP600,0.87,1500,21016.0,Inicio,T,10x10x55,U,0,101.9,Mixta,90,Juan,MCH-02,2023-07-17,ISO 148-1,0.149,1.547,0.446,0.013,0.014
5207,2024-05-11,20240511-04,HN7476,DP600,0.87,1500,21016.0,Final,T,10x10x55,V,-20,83.1,Dúctil,83,Carlos,MCH-03,2023-10-30,ASTM E23,0.149,1.547,0.446,0.013,0.014
5208,2024-05-11,20240511-05,HN8714,DC01,2.09,1250,19442.0,Inicio,L,10x10x55,U,0,92.8,Frágil,48,María,MCH-03,2023-10-04,ISO 148-1,0.1,0.357,0.016,0.025,0.001
5209,2024-05-11,20240511-05,HN8714,DC01,2.09,1250,19442.0,Final,T,10x10x55,U,-40,78.8,Frágil,76,Ana,MCH-01,2023-08-15,ISO 148-1,0.1,0.357,0.016,0.025,0.001
5210,2024-05-11,20240511-06,HN6912,DC01,0.96,1000,19235.0,Inicio,T,10x10x55,U,-40,50.4,Frágil,0,Ana,MCH-01,2023-11-27,ISO 148-1,0.055,0.259,0.007,0.008,0.005
5211,2024-05-11,20240511-06,HN6912,DC01,0.96,1000,19235.0,Final,L,10x10x55,V,20,50.5,Dúctil,0,María,MCH-01,2024-03-15,ISO 148-1,0.055,0.259,0.007,0.008,0.005
5212,2024-05-11,20240511-07,HN8345,S355MC,2.1,1500,18202.0,Inicio,T,10x10x55,V,20,116.8,Mixta,65,Ana,MCH-03,2023-11-16,ASTM E23,0.117,1.214,0.215,0.024,0.015
5213,2024-05-11,20240511-07,HN8345,S355MC,2.1,1500,18202.0,Final,T,10x10x55,U,-20,129.4,Dúctil,17,Juan,MCH-03,2023-11-28,ASTM E23,0.117,1.214,0.215,0.024,0.015
5214,2024-05-11,20240511-08,HN3677,S235JR,1.52,1250,21076.0,Inicio,T,10x10x55,V,20,127.7,Frágil,24,Carlos,MCH-03,2024-01-12,ASTM E23,0.183,0.456,0.229,0.028,0.026
5215,2024-05-11,20240511-08,HN3677,S235JR,1.52,1250,21076.0,Final,L,10x10x55,V,-40,136.2,Frágil,86,María,MCH-02,2024-02-05,ASTM E23,0.183,0.456,0.229,0.028,0.026
5216,2024-05-11,20240511-09,HN9968,S235JR,4.71,1000,20064.0,Inicio,T,10x10x55,V,20,145.5,Dúctil,26,Carlos,MCH-02,2024-04-11,ISO 148-1,0.152,0.623,0.029,0.027,0.021
5217,2024-05-11,20240511-09,HN9968,S235JR,4.71,1000,20064.0,Final,T,10x10x55,V,20,151.3,Frágil,85,Carlos,MCH-02,2024-02-02,ISO 148-1,0.152,0.623,0.029,0.027,0.021
5218,2024-05-11,20240511-10,HN1955,DC06_IF,1.19,1000,21453.0,Inicio,L,10x10x55,U,-20,53.5,Dúctil,73,Carlos,MCH-01,2023-09-24,ISO 148-1,0.001,0.28,0.016,0.021,0.002
5219,2024-05-11,20240511-10,HN1955,DC06_IF,1.19,1000,21453.0,Final,L,10x10x55,V,-40,44.2,Dúctil,93,Carlos,MCH-03,2024-05-06,ISO 148-1,0.001,0.28,0.016,0.021,0.002
5220,2024-05-11,20240511-11,HN6004,DP600,4.51,1250,18531.0,Inicio,L,10x10x55,V,-40,83.8,Frágil,32,María,MCH-03,2024-04-25,ISO 148-1,0.074,1.688,0.487,0.018,0.001
5221,2024-05-11,20240511-11,HN6004,DP600,4.51,1250,18531.0,Final,L,10x10x55,V,-40,83.7,Dúctil,100,María,MCH-03,2024-02-05,ISO 148-1,0.074,1.688,0.487,0.018,0.001
5222,2024-05-11,20240511-12,HN3596,DP600,4.9,1000,22407.0,Inicio,L,10x10x55,V,-20,65.1,Mixta,29,Juan,MCH-03,2023-09-09,ASTM E23,0.119,1.62,0.183,0.02,0.014
5223,2024-05-11,20240511-12,HN3596,DP600,4.9,1000,22407.0,Final,T,10x10x55,U,0,84.8,Dúctil,97,Carlos,MCH-01,2023-10-01,ASTM E23,0.119,1.62,0.183,0.02,0.014
5224,2024-05-11,20240511-13,HN9434,DP600,0.98,1250,19104.0,Inicio,L,10x10x55,V,20,70.0,Mixta,80,Ana,MCH-02,2023-10-30,ISO 148-1,0.148,1.662,0.351,0.005,0.001
5225,2024-05-11,20240511-13,HN9434,DP600,0.98,1250,19104.0,Final,L,10x10x55,U,-20,73.2,Dúctil,73,Ana,MCH-02,2023-12-04,ISO 148-1,0.148,1.662,0.351,0.005,0.001
5226,2024-05-11,20240511-14,HN2843,S355MC,3.97,1500,24765.0,Inicio,L,10x10x55,V,0,137.5,Frágil,66,Carlos,MCH-03,2023-10-25,ASTM E23,0.112,0.993,0.215,0.007,0.014
5227,2024-05-11,20240511-14,HN2843,S355MC,3.97,1500,24765.0,Final,T,10x10x55,U,-20,100.6,Mixta,39,María,MCH-03,2024-01-27,ISO 148-1,0.112,0.993,0.215,0.007,0.014
5228,2024-05-11,20240511-15,HN2318,S355MC,3.22,1000,19359.0,Inicio,T,10x10x55,U,20,95.3,Frágil,53,María,MCH-03,2024-03-12,ASTM E23,0.09,1.353,0.107,0.016,0.001
5229,2024-05-11,20240511-15,HN2318,S355MC,3.22,1000,19359.0,Final,L,10x10x55,V,20,114.8,Frágil,35,Ana,MCH-02,2024-03-06,ASTM E23,0.09,1.353,0.107,0.016,0.001
5230,2024-05-11,20240511-16,HN1103,S235JR,2.99,1250,24579.0,Inicio,L,10x10x55,V,-40,138.4,Dúctil,33,Ana,MCH-01,2023-11-24,ISO 148-1,0.166,0.365,0.114,0.009,0.007
5231,2024-05-11,20240511-16,HN1103,S235JR,2.99,1250,24579.0,Final,T,10x10x55,U,-40,138.6,Mixta,80,Juan,MCH-02,2023-09-07,ASTM E23,0.166,0.365,0.114,0.009,0.007
5232,2024-05-11,20240511-17,HN3393,S235JR,2.31,1250,21298.0,Inicio,L,10x10x55,V,-20,150.4,Mixta,13,Juan,MCH-02,2024-02-15,ISO 148-1,0.189,0.699,0.224,0.026,0.021
5233,2024-05-11,20240511-17,HN3393,S235JR,2.31,1250,21298.0,Final,L,10x10x55,U,-20,140.4,Mixta,78,Ana,MCH-01,2023-09-07,ISO 148-1,0.189,0.699,0.224,0.026,0.021
5234,2024-05-11,20240511-18,HN9214,S235JR,0.63,1250,23048.0,Inicio,T,10x10x55,U,-20,154.6,Mixta,56,Carlos,MCH-02,2023-12-31,ASTM E23,0.18,0.478,0.17,0.0,0.022
5235,2024-05-11,20240511-18,HN9214,S235JR,0.63,1250,23048.0,Final,L,10x10x55,V,-20,140.8,Frágil,13,María,MCH-02,2024-03-28,ASTM E23,0.18,0.478,0.17,0.0,0.022
5236,2024-05-11,20240511-19,HN1760,DC06_IF,0.94,1500,23481.0,Inicio,T,10x10x55,V,20,62.5,Dúctil,3,María,MCH-03,2023-10-14,ISO 148-1,0.003,0.195,0.016,0.002,0.019
5237,2024-05-11,20240511-19,HN1760,DC06_IF,0.94,1500,23481.0,Final,L,10x10x55,U,20,25.5,Mixta,24,Ana,MCH-02,2023-08-25,ASTM E23,0.003,0.195,0.016,0.002,0.019
5238,2024-05-11,20240511-20,HN9613,S235JR,0.69,1250,22914.0,Inicio,L,10x10x55,V,-20,138.9,Mixta,17,Ana,MCH-01,2023-11-18,ISO 148-1,0.187,0.543,0.094,0.038,0.012
5239,2024-05-11,20240511-20,HN9613,S235JR,0.69,1250,22914.0,Final,L,10x10x55,U,-40,135.2,Dúctil,53,Ana,MCH-03,2023-09-30,ISO 148-1,0.187,0.543,0.094,0.038,0.012
5240,2024-05-12,20240512-01,HN4134,DC06_IF,2.64,1250,22576.0,Inicio,L,10x10x55,V,20,37.8,Mixta,83,Ana,MCH-03,2023-10-09,ISO 148-1,0.004,0.275,0.014,0.025,0.0
5241,2024-05-12,20240512-01,HN4134,DC06_IF,2.64,1250,22576.0,Final,T,10x10x55,V,-40,40.6,Frágil,29,Carlos,MCH-03,2023-11-17,ASTM E23,0.004,0.275,0.014,0.025,0.0
5242,2024-05-12,20240512-02,HN2804,DP600,4.19,1500,18012.0,Inicio,T,10x10x55,U,-20,99.3,Mixta,80,María,MCH-03,2023-09-29,ISO 148-1,0.148,1.662,0.306,0.006,0.006
5243,2024-05-12,20240512-02,HN2804,DP600,4.19,1500,18012.0,Final,T,10x10x55,V,0,103.0,Mixta,56,Juan,MCH-01,2023-11-04,ASTM E23,0.148,1.662,0.306,0.006,0.006
5244,2024-05-12,20240512-03,HN4788,DP600,0.41,1500,18822.0,Inicio,T,10x10x55,U,20,83.9,Frágil,32,María,MCH-02,2023-10-15,ISO 148-1,0.144,1.972,0.148,0.001,0.01
5245,2024-05-12,20240512-03,HN4788,DP600,0.41,1500,18822.0,Final,T,10x10x55,V,-40,71.1,Dúctil,100,Juan,MCH-01,2024-03-26,ASTM E23,0.144,1.972,0.148,0.001,0.01
5246,2024-05-12,20240512-04,HN1358,DC06_IF,0.64,1500,23686.0,Inicio,L,10x10x55,U,-20,44.5,Mixta,51,María,MCH-02,2024-01-10,ASTM E23,0.002,0.152,0.02,0.024,0.009
5247,2024-05-12,20240512-04,HN1358,DC06_IF,0.64,1500,23686.0,Final,L,10x10x55,U,20,45.4,Mixta,33,Carlos,MCH-03,2023-10-01,ISO 148-1,0.002,0.152,0.02,0.024,0.009
5248,2024-05-12,20240512-05,HN2677,S235JR,1.46,1500,24782.0,Inicio,T,10x10x55,V,-20,132.8,Dúctil,63,Ana,MCH-01,2023-08-10,ISO 148-1,0.132,0.595,0.073,0.028,0.005
5249,2024-05-12,20240512-05,HN2677,S235JR,1.46,1500,24782.0,Final,T,10x10x55,V,20,136.8,Dúctil,65,María,MCH-01,2023-11-09,ASTM E23,0.132,0.595,0.073,0.028,0.005
5250,2024-05-12,20240512-06,HN5307,S235JR,4.34,1500,20821.0,Inicio,T,10x10x55,V,0,132.7,Mixta,22,Ana,MCH-02,2023-11-28,ASTM E23,0.192,0.355,0.06,0.001,0.021
5251,2024-05-12,20240512-06,HN5307,S235JR,4.34,1500,20821.0,Final,L,10x10x55,U,0,148.0,Dúctil,89,Ana,MCH-01,2023-10-18,ISO 148-1,0.192,0.355,0.06,0.001,0.021
5252,2024-05-12,20240512-07,HN7603,S235JR,3.95,1000,24070.0,Inicio,T,10x10x55,V,0,151.7,Dúctil,66,Juan,MCH-01,2023-10-11,ASTM E23,0.178,0.755,0.087,0.032,0.012
5253,2024-05-12,20240512-07,HN7603,S235JR,3.95,1000,24070.0,Final,L,10x10x55,U,20,145.2,Mixta,45,María,MCH-02,2023-09-22,ASTM E23,0.178,0.755,0.087,0.032,0.012
5254,2024-05-12,20240512-08,HN8318,S355MC,2.43,1500,23809.0,Inicio,L,10x10x55,V,20,120.1,Frágil,11,Carlos,MCH-02,2023-07-18,ISO 148-1,0.077,1.123,0.252,0.017,0.02
5255,2024-05-12,20240512-08,HN8318,S355MC,2.43,1500,23809.0,Final,T,10x10x55,U,20,101.1,Dúctil,76,Juan,MCH-01,2024-03-04,ISO 148-1,0.077,1.123,0.252,0.017,0.02
5256,2024-05-12,20240512-09,HN3927,DP600,0.43,1250,20041.0,Inicio,T,10x10x55,U,-20,85.1,Frágil,94,Carlos,MCH-03,2024-03-28,ISO 148-1,0.125,1.565,0.466,0.015,0.01
5257,2024-05-12,20240512-09,HN3927,DP600,0.43,1250,20041.0,Final,L,10x10x55,V,-20,92.4,Mixta,33,Carlos,MCH-03,2023-08-08,ASTM E23,0.125,1.565,0.466,0.015,0.01
5258,2024-05-12,20240512-10,HN1231,S355MC,0.8,1500,20838.0,Inicio,L,10x10x55,U,-40,102.5,Frágil,33,Ana,MCH-02,2024-01-08,ISO 148-1,0.087,1.333,0.117,0.028,0.022
5259,2024-05-12,20240512-10,HN1231,S355MC,0.8,1500,20838.0,Final,T,10x10x55,V,20,120.5,Dúctil,52,Juan,MCH-01,2023-12-13,ASTM E23,0.087,1.333,0.117,0.028,0.022
5260,2024-05-12,20240512-11,HN1501,DC01,2.61,1500,24265.0,Inicio,T,10x10x55,V,-40,69.2,Frágil,45,Juan,MCH-02,2023-10-28,ISO 148-1,0.108,0.272,0.026,0.025,0.011
5261,2024-05-12,20240512-11,HN1501,DC01,2.61,1500,24265.0,Final,T,10x10x55,V,-20,71.0,Frágil,4,Ana,MCH-03,2023-08-23,ISO 148-1,0.108,0.272,0.026,0.025,0.011
5262,2024-05-12,20240512-12,HN7422,S235JR,1.43,1250,19790.0,Inicio,L,10x10x55,U,0,131.7,Dúctil,95,Juan,MCH-02,2023-09-08,ASTM E23,0.121,0.54,0.09,0.017,0.009
5263,2024-05-12,20240512-12,HN7422,S235JR,1.43,1250,19790.0,Final,L,10x10x55,U,20,127.6,Dúctil,46,María,MCH-01,2023-09-02,ISO 148-1,0.121,0.54,0.09,0.017,0.009
5264,2024-05-12,20240512-13,HN5289,S355MC,4.83,1000,20149.0,Inicio,L,10x10x55,V,0,113.5,Mixta,24,Juan,MCH-02,2024-01-03,ASTM E23,0.085,1.065,0.126,0.006,0.004
5265,2024-05-12,20240512-13,HN5289,S355MC,4.83,1000,20149.0,Final,T,10x10x55,V,-20,113.6,Mixta,5,Juan,MCH-01,2024-04-15,ISO 148-1,0.085,1.065,0.126,0.006,0.004
5266,2024-05-12,20240512-14,HN2663,DC06_IF,0.67,1250,24730.0,Inicio,T,10x10x55,V,-20,55.1,Frágil,3,María,MCH-03,2023-12-13,ISO 148-1,0.001,0.16,0.007,0.003,0.005
5267,2024-05-12,20240512-14,HN2663,DC06_IF,0.67,1250,24730.0,Final,T,10x10x55,V,-40,37.2,Mixta,81,Carlos,MCH-01,2024-01-28,ASTM E23,0.001,0.16,0.007,0.003,0.005
5268,2024-05-12,20240512-15,HN8049,DC06_IF,3.73,1000,18331.0,Inicio,T,10x10x55,U,-20,48.8,Dúctil,58,María,MCH-01,2023-07-20,ASTM E23,0.001,0.189,0.009,0.007,0.004
5269,2024-05-12,20240512-15,HN8049,DC06_IF,3.73,1000,18331.0,Final,T,10x10x55,V,0,49.7,Dúctil,10,Ana,MCH-03,2024-03-01,ISO 148-1,0.001,0.189,0.009,0.007,0.004
5270,2024-05-12,20240512-16,HN4922,DC06_IF,2.92,1250,18135.0,Inicio,L,10x10x55,V,-20,55.8,Frágil,63,María,MCH-02,2024-03-20,ASTM E23,0.005,0.231,0.019,0.012,0.02
5271,2024-05-12,20240512-16,HN4922,DC06_IF,2.92,1250,18135.0,Final,T,10x10x55,U,-40,45.8,Dúctil,29,Carlos,MCH-01,2023-08-29,ISO 148-1,0.005,0.231,0.019,0.012,0.02
5272,2024-05-12,20240512-17,HN2387,S355MC,2.01,1000,20463.0,Inicio,T,10x10x55,V,20,121.2,Dúctil,16,María,MCH-03,2024-01-25,ISO 148-1,0.059,1.407,0.174,0.016,0.01
5273,2024-05-12,20240512-17,HN2387,S355MC,2.01,1000,20463.0,Final,L,10x10x55,U,-20,97.1,Mixta,54,Juan,MCH-01,2023-11-13,ISO 148-1,0.059,1.407,0.174,0.016,0.01
5274,2024-05-12,20240512-18,HN6331,DC01,2.95,1250,18369.0,Inicio,L,10x10x55,V,20,33.1,Frágil,1,Juan,MCH-03,2024-03-04,ASTM E23,0.049,0.587,0.003,0.005,0.004
5275,2024-05-12,20240512-18,HN6331,DC01,2.95,1250,18369.0,Final,T,10x10x55,V,-40,61.9,Mixta,82,María,MCH-02,2023-08-26,ISO 148-1,0.049,0.587,0.003,0.005,0.004
5276,2024-05-12,20240512-19,HN5921,S235JR,4.03,1500,22809.0,Inicio,L,10x10x55,U,-40,138.8,Dúctil,85,Ana,MCH-02,2024-02-14,ASTM E23,0.188,0.506,0.009,0.016,0.026
5277,2024-05-12,20240512-19,HN5921,S235JR,4.03,1500,22809.0,Final,L,10x10x55,V,-40,124.3,Dúctil,49,Ana,MCH-03,2023-10-22,ISO 148-1,0.188,0.506,0.009,0.016,0.026
5278,2024-05-12,20240512-20,HN5471,S355MC,5.2,1250,22199.0,Inicio,L,10x10x55,U,-40,103.4,Frágil,15,Juan,MCH-03,2023-11-06,ISO 148-1,0.056,1.113,0.129,0.013,0.023
5279,2024-05-12,20240512-20,HN5471,S355MC,5.2,1250,22199.0,Final,T,10x10x55,V,-40,107.4,Mixta,86,Juan,MCH-02,2023-09-06,ASTM E23,0.056,1.113,0.129,0.013,0.023
5280,2024-05-13,20240513-01,HN4061,DC01,1.87,1250,23333.0,Inicio,T,10x10x55,V,0,78.1,Dúctil,3,Juan,MCH-03,2023-08-21,ISO 148-1,0.041,0.271,0.007,0.003,0.005
5281,2024-05-13,20240513-01,HN4061,DC01,1.87,1250,23333.0,Final,T,10x10x55,U,-20,62.8,Dúctil,29,Ana,MCH-03,2023-09-26,ASTM E23,0.041,0.271,0.007,0.003,0.005
5282,2024-05-13,20240513-02,HN1568,DP600,2.74,1500,22550.0,Inicio,T,10x10x55,V,0,90.5,Frágil,35,Ana,MCH-02,2024-01-08,ISO 148-1,0.141,1.829,0.327,0.018,0.001
5283,2024-05-13,20240513-02,HN1568,DP600,2.74,1500,22550.0,Final,T,10x10x55,U,20,98.3,Dúctil,27,Ana,MCH-03,2024-01-31,ISO 148-1,0.141,1.829,0.327,0.018,0.001
5284,2024-05-13,20240513-03,HN5731,DC06_IF,4.49,1500,24848.0,Inicio,T,10x10x55,U,-40,26.3,Mixta,37,Ana,MCH-03,2024-01-22,ASTM E23,0.001,0.3,0.012,0.016,0.012
5285,2024-05-13,20240513-03,HN5731,DC06_IF,4.49,1500,24848.0,Final,L,10x10x55,U,20,49.7,Mixta,3,Ana,MCH-03,2024-01-14,ASTM E23,0.001,0.3,0.012,0.016,0.012
5286,2024-05-13,20240513-04,HN8920,DP600,0.89,1500,21505.0,Inicio,L,10x10x55,V,0,107.8,Dúctil,53,Ana,MCH-03,2023-10-23,ASTM E23,0.082,1.956,0.38,0.017,0.0
5287,2024-05-13,20240513-04,HN8920,DP600,0.89,1500,21505.0,Final,T,10x10x55,V,-20,76.4,Mixta,60,María,MCH-01,2023-08-02,ISO 148-1,0.082,1.956,0.38,0.017,0.0
5288,2024-05-13,20240513-05,HN2339,DC01,4.16,1000,20148.0,Inicio,L,10x10x55,U,0,77.4,Mixta,18,Carlos,MCH-01,2023-08-03,ASTM E23,0.091,0.405,0.017,0.023,0.011
5289,2024-05-13,20240513-05,HN2339,DC01,4.16,1000,20148.0,Final,T,10x10x55,V,-20,74.8,Mixta,24,Juan,MCH-01,2023-11-09,ISO 148-1,0.091,0.405,0.017,0.023,0.011
5290,2024-05-13,20240513-06,HN7486,S235JR,3.31,1000,19881.0,Inicio,L,10x10x55,U,0,138.9,Dúctil,100,María,MCH-01,2024-03-23,ISO 148-1,0.162,0.688,0.065,0.024,0.005
5291,2024-05-13,20240513-06,HN7486,S235JR,3.31,1000,19881.0,Final,L,10x10x55,U,0,160.8,Frágil,63,Ana,MCH-02,2023-10-23,ISO 148-1,0.162,0.688,0.065,0.024,0.005
5292,2024-05-13,20240513-07,HN8277,DC06_IF,0.77,1500,21848.0,Inicio,L,10x10x55,V,-40,37.5,Frágil,89,Juan,MCH-01,2023-07-26,ASTM E23,0.005,0.205,0.014,0.024,0.014
5293,2024-05-13,20240513-07,HN8277,DC06_IF,0.77,1500,21848.0,Final,L,10x10x55,V,-40,55.9,Frágil,89,Carlos,MCH-01,2023-11-13,ISO 148-1,0.005,0.205,0.014,0.024,0.014
5294,2024-05-13,20240513-08,HN6987,DC01,0.45,1250,22583.0,Inicio,T,10x10x55,U,-20,80.5,Mixta,76,María,MCH-03,2023-10-15,ASTM E23,0.101,0.47,0.027,0.008,0.022
5295,2024-05-13,20240513-08,HN6987,DC01,0.45,1250,22583.0,Final,T,10x10x55,V,-20,66.1,Dúctil,77,Juan,MCH-01,2023-10-17,ISO 148-1,0.101,0.47,0.027,0.008,0.022
5296,2024-05-13,20240513-09,HN4115,DP600,0.91,1250,18965.0,Inicio,L,10x10x55,V,0,94.4,Dúctil,48,Carlos,MCH-01,2024-01-03,ISO 148-1,0.079,1.726,0.247,0.017,0.001
5297,2024-05-13,20240513-09,HN4115,DP600,0.91,1250,18965.0,Final,L,10x10x55,U,20,89.3,Mixta,73,Juan,MCH-02,2024-01-20,ISO 148-1,0.079,1.726,0.247,0.017,0.001
5298,2024-05-13,20240513-10,HN1777,DC01,0.92,1500,18428.0,Inicio,L,10x10x55,U,-20,76.0,Mixta,5,María,MCH-03,2024-04-30,ASTM E23,0.023,0.254,0.014,0.017,0.024
5299,2024-05-13,20240513-10,HN1777,DC01,0.92,1500,18428.0,Final,L,10x10x55,U,0,81.9,Dúctil,20,María,MCH-03,2023-11-22,ISO 148-1,0.023,0.254,0.014,0.017,0.024
5300,2024-05-13,20240513-11,HN3851,DC01,0.74,1000,23189.0,Inicio,T,10x10x55,V,0,78.5,Dúctil,58,Carlos,MCH-03,2024-02-21,ISO 148-1,0.094,0.511,0.023,0.029,0.024
5301,2024-05-13,20240513-11,HN3851,DC01,0.74,1000,23189.0,Final,T,10x10x55,V,20,77.1,Mixta,86,María,MCH-03,2023-09-27,ISO 148-1,0.094,0.511,0.023,0.029,0.024
5302,2024-05-13,20240513-12,HN5903,DC06_IF,0.64,1000,22743.0,Inicio,T,10x10x55,V,20,35.9,Dúctil,82,Juan,MCH-02,2023-09-15,ASTM E23,0.0,0.176,0.005,0.021,0.001
5303,2024-05-13,20240513-12,HN5903,DC06_IF,0.64,1000,22743.0,Final,L,10x10x55,V,20,49.0,Mixta,70,María,MCH-03,2023-08-21,ASTM E23,0.0,0.176,0.005,0.021,0.001
5304,2024-05-13,20240513-13,HN4361,DC06_IF,5.87,1000,24943.0,Inicio,T,10x10x55,V,-20,43.8,Mixta,95,Juan,MCH-03,2023-12-02,ISO 148-1,0.004,0.198,0.004,0.002,0.006
5305,2024-05-13,20240513-13,HN4361,DC06_IF,5.87,1000,24943.0,Final,L,10x10x55,V,0,55.4,Mixta,22,María,MCH-02,2023-08-10,ISO 148-1,0.004,0.198,0.004,0.002,0.006
5306,2024-05-13,20240513-14,HN5932,DP600,1.59,1250,22447.0,Inicio,T,10x10x55,U,-20,110.2,Mixta,49,Ana,MCH-02,2023-09-29,ASTM E23,0.077,1.804,0.105,0.011,0.003
5307,2024-05-13,20240513-14,HN5932,DP600,1.59,1250,22447.0,Final,L,10x10x55,V,-40,66.9,Frágil,68,Ana,MCH-01,2024-02-23,ISO 148-1,0.077,1.804,0.105,0.011,0.003
5308,2024-05-13,20240513-15,HN9712,DP600,2.66,1500,21272.0,Inicio,T,10x10x55,U,-20,85.1,Mixta,52,Ana,MCH-02,2023-10-03,ASTM E23,0.142,1.69,0.353,0.016,0.002
5309,2024-05-13,20240513-15,HN9712,DP600,2.66,1500,21272.0,Final,T,10x10x55,V,20,98.6,Mixta,13,María,MCH-03,2024-04-12,ASTM E23,0.142,1.69,0.353,0.016,0.002
5310,2024-05-13,20240513-16,HN7166,DC06_IF,3.41,1250,22110.0,Inicio,T,10x10x55,V,-40,25.1,Frágil,22,Carlos,MCH-01,2024-01-23,ASTM E23,0.003,0.172,0.004,0.016,0.013
5311,2024-05-13,20240513-16,HN7166,DC06_IF,3.41,1250,22110.0,Final,L,10x10x55,V,-20,44.0,Frágil,21,Carlos,MCH-02,2024-03-15,ASTM E23,0.003,0.172,0.004,0.016,0.013
5312,2024-05-13,20240513-17,HN6342,DP600,4.77,1000,22034.0,Inicio,T,10x10x55,U,-20,87.1,Mixta,36,Ana,MCH-03,2023-08-29,ISO 148-1,0.14,1.826,0.344,0.012,0.011
5313,2024-05-13,20240513-17,HN6342,DP600,4.77,1000,22034.0,Final,L,10x10x55,U,-20,77.1,Mixta,61,Carlos,MCH-01,2024-01-16,ASTM E23,0.14,1.826,0.344,0.012,0.011
5314,2024-05-13,20240513-18,HN8620,DC06_IF,1.59,1000,21161.0,Inicio,T,10x10x55,U,-20,37.1,Frágil,29,Ana,MCH-02,2024-02-26,ISO 148-1,0.002,0.193,0.003,0.007,0.006
5315,2024-05-13,20240513-18,HN8620,DC06_IF,1.59,1000,21161.0,Final,T,10x10x55,U,0,52.5,Frágil,68,Carlos,MCH-01,2023-09-02,ISO 148-1,0.002,0.193,0.003,0.007,0.006
5316,2024-05-13,20240513-19,HN7789,S355MC,5.44,1500,22936.0,Inicio,T,10x10x55,V,-40,89.6,Frágil,62,Ana,MCH-01,2024-03-05,ISO 148-1,0.07,1.06,0.152,0.024,0.017
5317,2024-05-13,20240513-19,HN7789,S355MC,5.44,1500,22936.0,Final,T,10x10x55,U,-20,103.6,Mixta,79,Carlos,MCH-03,2023-08-07,ASTM E23,0.07,1.06,0.152,0.024,0.017
5318,2024-05-13,20240513-20,HN5834,S235JR,0.56,1000,21542.0,Inicio,L,10x10x55,V,0,138.9,Dúctil,72,María,MCH-03,2023-08-05,ISO 148-1,0.174,0.739,0.18,0.002,0.001
